X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-74.063133,40.135444,,White Swan Cleaners/Sun Cleaners Area Ground Water Contamination,41.63,NJSFN0204241,204241,1671,2,New Jersey,Wall Township,Monmouth,NPL Site,-74.063133,40.135444,04/30/2003,09/23/2004,,0,,,"<a href=""https://semspub.epa.gov/src/document/02/363523"" target=""_blank"">NJSFN0204241 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0204241"" target=""_blank"">White Swan Cleaners/Sun Cleaners Area Ground Water Contamination</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2003-04-30/pdf/03-10649.pdf"" target=""_blank"">04/30/2003 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-09-23/pdf/04-21388.pdf"" target=""_blank"">09/23/2004 (PDF)</a>",,,No,,,,,1490
-87.758611,35.317638,,Mallory Capacitor Co.,29.44,TND075453688,403783,497,4,Tennessee,Waynesboro,Wayne,NPL Site,-87.758611,35.317638,01/22/1987,10/04/1989,09/24/1996,379,,,"<a href=""https://semspub.epa.gov/src/document/04/11121514"" target=""_blank"">TND075453688 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403783"" target=""_blank"">Mallory Capacitor Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,No,,,,,1491
-74.097222,40.75,,Standard Chlorine,50,NJD002175057,200146,1672,2,New Jersey,Kearny,Hudson,NPL Site,-74.097222,40.75,04/30/2003,09/19/2007,09/30/2022,1238,,,"<a href=""https://semspub.epa.gov/src/document/02/363524"" target=""_blank"">NJD002175057 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200146"" target=""_blank"">Standard Chlorine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2003-04-30/pdf/03-10649.pdf"" target=""_blank"">04/30/2003 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2007-09-19/pdf/E7-18155.pdf"" target=""_blank"">09/19/2007 (PDF)</a>",,,No,,,,,1492
-73.4253,40.7158,,Preferred Plating Corp.,35.06,NYD980768774,202245,223,2,New York,Farmingdale,Suffolk,NPL Site,-73.4253,40.7158,10/15/1984,06/10/1986,09/30/1997,494,,,"<a href=""https://semspub.epa.gov/src/document/02/363587"" target=""_blank"">NYD980768774 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202245"" target=""_blank"">Preferred Plating Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,1493
-76.5925,39.960561,,Modern Sanitation Landfill,33.93,PAD980539068,301322,319,3,Pennsylvania,Lower Windsor Township,York,NPL Site,-76.5925,39.960561,10/15/1984,06/10/1986,10/20/2000,758,,,"<a href=""https://semspub.epa.gov/src/document/03/900330"" target=""_blank"">PAD980539068 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301322"" target=""_blank"">Modern Sanitation Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,1494
-84.1961,40.0381,,East Troy Contaminated Aquifer,50,OHSFN0507962,507962,1765,5,Ohio,Troy,Miami,NPL Site,-84.1961,40.0381,09/19/2007,09/03/2008,,0,,,"<a href=""https://semspub.epa.gov/src/document/05/633095"" target=""_blank"">OHSFN0507962 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0507962"" target=""_blank"">East Troy Contaminated Aquifer</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2007-09-19/pdf/E7-18154.pdf"" target=""_blank"">09/19/2007 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20390.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,,No,,,,,1495
-76.641669,40.99,,MW Manufacturing,46.44,PAD980691372,301428,320,3,Pennsylvania,Valley Township,Montour,NPL Site,-76.641669,40.99,10/15/1984,06/10/1986,09/28/2005,958,,,"<a href=""https://semspub.epa.gov/src/document/03/900331"" target=""_blank"">PAD980691372 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301428"" target=""_blank"">MW Manufacturing</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,1496
-72.328889,43.823889,,Elizabeth Mine,50,VTD988366621,102071,1612,1,Vermont,Strafford,Orange,NPL Site,-72.328889,43.823889,12/01/2000,06/14/2001,12/21/2021,1231,,,"<a href=""https://semspub.epa.gov/src/document/01/75001224"" target=""_blank"">VTD988366621 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0102071"" target=""_blank"">Elizabeth Mine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-12-01/pdf/00-30631.pdf"" target=""_blank"">12/01/2000 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-06-14/pdf/01-14616.pdf"" target=""_blank"">06/14/2001 (PDF)</a>",,,No,,,,,1497
-91.503331,44.853331,,Eau Claire Municipal Well Field,35.57,WID980820054,505164,709,5,Wisconsin,Eau Claire,Eau Claire,Deleted NPL Site,-91.503331,44.853331,09/08/1983,09/21/1984,09/28/1992,137,03/28/2014,05/27/2014,"<a href=""https://semspub.epa.gov/src/document/05/633661"" target=""_blank"">WID980820054 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0505164"" target=""_blank"">Eau Claire Municipal Well Field</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2014-03-28/pdf/2014-06817.pdf"" target=""_blank"">05/27/2014 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2014-03-28/pdf/2014-06818.pdf"" target=""_blank"">03/28/2014 (PDF)</a>",,No,,,,,1498
-74.447861,40.729528,,Rolling Knolls Landfill,58.31,NJD980505192,200542,1681,2,New Jersey,Chatham Township,Morris,NPL Site,-74.447861,40.729528,04/30/2003,09/29/2003,,0,,,"<a href=""https://semspub.epa.gov/src/document/02/363526"" target=""_blank"">NJD980505192 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200542"" target=""_blank"">Rolling Knolls Landfill</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2003-04-30/pdf/03-10649.pdf"" target=""_blank"">04/30/2003 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2003-09-29/pdf/03-24406.pdf"" target=""_blank"">09/29/2003 (PDF)</a>",,,No,,,,,1499
-89.6577,35.2996,,Arlington Blending & Packaging,39.03,TND980468557,403838,498,4,Tennessee,Arlington,Shelby,NPL Site,-89.6577,35.2996,01/22/1987,07/22/1987,07/24/1997,444,,,"<a href=""https://semspub.epa.gov/src/document/04/11121515"" target=""_blank"">TND980468557 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403838"" target=""_blank"">Arlington Blending & Packaging</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,1500
-73.4264,40.7384,,Kenmark Textile Corp.,31.72,NYD075784165,201614,224,2,New York,Farmingdale,Suffolk,Deleted NPL Site,-73.4264,40.7384,10/15/1984,06/10/1986,03/30/1994,234,12/15/1994,05/01/1995,"<a href=""https://semspub.epa.gov/src/document/02/363588"" target=""_blank"">NYD075784165 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201614"" target=""_blank"">Kenmark Textile Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-05-01/pdf/95-10623.pdf"" target=""_blank"">05/01/1995 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/02/363215"" target=""_blank"">12/15/1994 (PDF)</a>",,No,,,,,1501
-87.353194,35.9025,,Wrigley Charcoal Plant,36.14,TND980844781,404043,1067,4,Tennessee,Wrigley,Hickman,NPL Site,-87.353194,35.9025,06/24/1988,03/31/1989,,0,,,"<a href=""https://semspub.epa.gov/src/document/04/11121296"" target=""_blank"">TND980844781 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0404043"" target=""_blank"">Wrigley Charcoal Plant</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>",,,No,,,,,1502
-84.179444,39.784444,,Behr Dayton Thermal System VOC Plume,50,OHN000510164,510164,1786,5,Ohio,Dayton,Montgomery,NPL Site,-84.179444,39.784444,09/03/2008,04/09/2009,,0,,,"<a href=""https://semspub.epa.gov/src/document/05/633096"" target=""_blank"">OHN000510164 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510164"" target=""_blank"">Behr Dayton Thermal System VOC Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20389.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-04-09/pdf/E9-7825.pdf"" target=""_blank"">04/09/2009 (PDF)</a>",,,No,,,,,1503
-89.1832,42.9089,,Hagen Farm,32.06,WID980610059,505071,710,5,Wisconsin,Stoughton,Dane,NPL Site,-89.1832,42.9089,09/18/1985,07/22/1987,08/27/1996,372,,,"<a href=""https://semspub.epa.gov/src/document/05/633662"" target=""_blank"">WID980610059 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0505071"" target=""_blank"">Hagen Farm</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,1504
-76.001389,40.519439,,Brown's Battery Breaking,37.34,PAD980831812,301625,321,3,Pennsylvania,Shoemakersville,Berks,NPL Site,-76.001389,40.519439,10/15/1984,06/10/1986,11/03/2003,889,,,"<a href=""https://semspub.epa.gov/src/document/03/900332"" target=""_blank"">PAD980831812 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301625"" target=""_blank"">Brown's Battery Breaking</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,1505
-72.285506,43.927447,,Ely Copper Mine,50,VTD988366571,102065,1641,1,Vermont,Vershire,Orange,NPL Site,-72.285506,43.927447,06/14/2001,09/13/2001,,0,,,"<a href=""https://semspub.epa.gov/src/document/01/75001226"" target=""_blank"">VTD988366571 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0102065"" target=""_blank"">Ely Copper Mine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-06-14/pdf/01-14617.pdf"" target=""_blank"">06/14/2001 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-09-13/pdf/01-22741.pdf"" target=""_blank"">09/13/2001 (PDF)</a>",,,No,,,,,1506
-75.078917,40.552028,,Crown Vantage Landfill,50,NJN000204492,204492,1722,2,New Jersey,Alexandria Township,Hunterdon,Deleted NPL Site,-75.078917,40.552028,09/23/2004,04/27/2005,09/10/2013,1150,04/29/2015,08/28/2015,"<a href=""https://semspub.epa.gov/src/document/02/363536"" target=""_blank"">NJN000204492 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0204492"" target=""_blank"">Crown Vantage Landfill</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-09-23/pdf/04-21387.pdf"" target=""_blank"">09/23/2004 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2015-07-29/pdf/2015-18607.pdf"" target=""_blank"">08/28/2015 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-04-27/pdf/05-8321.pdf"" target=""_blank"">04/27/2005 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2015-04-29/pdf/2015-10001.pdf"" target=""_blank"">04/29/2015 (PDF)</a>",,No,,,,,1507
-74.2447,41.4643,,"Nepera Chemical Co., Inc.",39.87,NYD000511451,201188,225,2,New York,Maybrook,Orange,NPL Site,-74.2447,41.4643,10/15/1984,06/10/1986,09/27/2013,1155,,,"<a href=""https://semspub.epa.gov/src/document/02/363589"" target=""_blank"">NYD000511451 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201188"" target=""_blank"">Nepera Chemical Co., Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,1508
-84.033694,39.923333,,New Carlisle Landfill,46.4,OHN000509238,509238,1787,5,Ohio,New Carlisle,Clark,NPL Site,-84.033694,39.923333,09/03/2008,04/09/2009,,0,,,"<a href=""https://semspub.epa.gov/src/document/05/633097"" target=""_blank"">OHN000509238 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0509238"" target=""_blank"">New Carlisle Landfill</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20389.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-04-09/pdf/E9-7825.pdf"" target=""_blank"">04/09/2009 (PDF)</a>",,,No,,,,,1509
-72.306917,44.057333,,Pike Hill Copper Mine,50,VTD988366720,102121,1718,1,Vermont,Corinth,Orange,NPL Site,-72.306917,44.057333,03/08/2004,07/22/2004,,0,,,"<a href=""https://semspub.epa.gov/src/document/01/75001232"" target=""_blank"">VTD988366720 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0102121"" target=""_blank"">Pike Hill Copper Mine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-03-08/pdf/04-5109.pdf"" target=""_blank"">03/08/2004 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-07-22/pdf/04-16571.pdf"" target=""_blank"">07/22/2004 (PDF)</a>",,,No,,,,,1510
-89.690411,35.043331,,Carrier Air Conditioning Co.,48.91,TND044062222,403684,1069,4,Tennessee,Collierville,Shelby,NPL Site,-89.690411,35.043331,06/24/1988,02/21/1990,10/31/1995,352,,,"<a href=""https://semspub.epa.gov/src/document/04/11121298"" target=""_blank"">TND044062222 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403684"" target=""_blank"">Carrier Air Conditioning Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>",,,No,,,,,1511
-74.964977,39.835526,,Sherwin-Williams/Hilliards Creek,50,NJD980417976,200516,1746,2,New Jersey,Gibbsboro,Camden,NPL Site,-74.964977,39.835526,04/19/2006,03/19/2008,,0,,,"<a href=""https://semspub.epa.gov/src/document/02/363166"" target=""_blank"">NJD980417976 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200516"" target=""_blank"">Sherwin-Williams/Hilliards Creek</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-04-19/pdf/06-3667.pdf"" target=""_blank"">04/19/2006 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-03-19/pdf/E8-5557.pdf"" target=""_blank"">03/19/2008 (PDF)</a>",,,No,,,,,1512
-75.168306,39.854722,,"Matteo & Sons, Inc.",50,NJD011770013,204061,1747,2,New Jersey,Thorofare,Gloucester,NPL Site,-75.168306,39.854722,04/19/2006,09/27/2006,,0,,,"<a href=""https://semspub.epa.gov/src/document/02/363167"" target=""_blank"">NJD011770013 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0204061"" target=""_blank"">Matteo & Sons, Inc.</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-04-19/pdf/06-3667.pdf"" target=""_blank"">04/19/2006 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-09-27/pdf/E6-15858.pdf"" target=""_blank"">09/27/2006 (PDF)</a>",,,No,,,,,1513
-87.88,42.835,,Hunts Disposal Landfill,31.02,WID980511919,505068,711,5,Wisconsin,Caledonia,Racine,NPL Site,-87.88,42.835,06/10/1986,07/22/1987,05/07/1997,430,,,"<a href=""https://semspub.epa.gov/src/document/05/633663"" target=""_blank"">WID980511919 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0505068"" target=""_blank"">Hunts Disposal Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189644"" target=""_blank"">06/10/1986 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,1514
-83.183461,40.593061,,Little Scioto River,48.03,OHN000509950,509950,1801,5,Ohio,Marion Township,Marion,NPL Site,-83.183461,40.593061,04/09/2009,09/23/2009,,0,,,"<a href=""https://semspub.epa.gov/src/document/05/633101"" target=""_blank"">OHN000509950 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0509950"" target=""_blank"">Little Scioto River</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-04-09/pdf/E9-7824.pdf"" target=""_blank"">04/09/2009 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-09-23/pdf/E9-22934.pdf"" target=""_blank"">09/23/2009 (PDF)</a>",,,No,,,,,1515
-78.1103,43.1191,,Byron Barrel & Drum,37.27,NYD980780670,202257,226,2,New York,Byron,Genesee,NPL Site,-78.1103,43.1191,10/15/1984,06/10/1986,09/24/2002,832,,,"<a href=""https://semspub.epa.gov/src/document/02/363590"" target=""_blank"">NYD980780670 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202257"" target=""_blank"">Byron Barrel & Drum</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,1516
-74.2725,41.136669,,Ringwood Mines/Landfill,52.58,NJD980529739,200663,1750,2,New Jersey,Ringwood Borough,Passaic,NPL Site,-74.2725,41.136669,12/30/1982,09/08/1983,09/15/1993,185,12/08/1993,11/02/1994,"<a href=""https://semspub.epa.gov/src/document/02/363169"" target=""_blank"">NJD980529739 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200663"" target=""_blank"">Ringwood Mines/Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/02/363210"" target=""_blank"">12/08/1993 (PDF)</a>","<a href=""http://www.epa.gov/superfund/all-deletion-notices-and-proposed-restoration-notices-ringwood-mineslandfill"" target=""_blank"">Restoration FR Notice Jumper Page</a>",No,,,,,1517
-73.121389,44.452583,,Commerce Street Plume,48.48,VTD098352545,101470,1721,1,Vermont,Williston,Chittenden,NPL Site,-73.121389,44.452583,09/23/2004,04/27/2005,,0,,,"<a href=""https://semspub.epa.gov/src/document/01/75001233"" target=""_blank"">VTD098352545 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101470"" target=""_blank"">Commerce Street Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-09-23/pdf/04-21387.pdf"" target=""_blank"">09/23/2004 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-04-27/pdf/05-8321.pdf"" target=""_blank"">04/27/2005 (PDF)</a>",,,No,,,,,1518
-84.390139,35.924719,,Oak Ridge Reservation (USDOE),51.13,TN1890090003,404152,1239,4,Tennessee,Oak Ridge,"Anderson, Roane",NPL Site,-84.390139,35.924719,07/14/1989,11/21/1989,,0,,,"<a href=""https://semspub.epa.gov/src/document/04/11121333"" target=""_blank"">TN1890090003 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0404152"" target=""_blank"">Oak Ridge Reservation (USDOE)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189634"" target=""_blank"">11/21/1989 (PDF)</a>",,,No,,,,,1519
-75.227219,40.149719,,Ambler Asbestos Piles,34.47,PAD000436436,300445,322,3,Pennsylvania,Ambler,Montgomery,Deleted NPL Site,-75.227219,40.149719,10/15/1984,06/10/1986,08/30/1993,180,09/05/1996,12/27/1996,"<a href=""https://semspub.epa.gov/src/document/03/900333"" target=""_blank"">PAD000436436 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300445"" target=""_blank"">Ambler Asbestos Piles</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-12-27/pdf/96-32660.pdf"" target=""_blank"">12/27/1996 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-09-05/pdf/96-22378.pdf"" target=""_blank"">09/05/1996 (PDF)</a>",,No,,,,,1520
-75.089842,40.561758,,"Curtis Specialty Papers, Inc.",50,NJD057143984,203733,1780,2,New Jersey,Milford,Hunterdon,NPL Site,-75.089842,40.561758,09/03/2008,09/23/2009,,0,,,"<a href=""https://semspub.epa.gov/src/document/02/363171"" target=""_blank"">NJD057143984 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0203733"" target=""_blank"">Curtis Specialty Papers, Inc.</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20389.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-09-23/pdf/E9-22934.pdf"" target=""_blank"">09/23/2009 (PDF)</a>",,,No,,,,,1521
